"","pred.xg"
57168,0.10234272480011
57169,0.671903312206268
57170,0.602801084518433
57171,0.172535344958305
57172,0.410186767578125
57173,0.405258655548096
57174,0.946841776371002
57175,0.464874178171158
57176,0.0917101576924324
57177,0.209549367427826
57178,0.127333417534828
57179,0.0687977820634842
57180,0.289243012666702
57181,0.116393938660622
57182,0.18117867410183
57183,0.623995423316956
57184,0.921131491661072
57185,0.122527770698071
57186,0.857274830341339
57187,0.348652243614197
57188,0.20745387673378
57189,0.0750269070267677
57190,0.393082767724991
57191,0.0613331906497478
57192,0.273291021585464
57193,0.0945705473423004
57194,0.0565935112535954
57195,0.0693167224526405
57196,0.138289824128151
57197,0.948899567127228
57198,0.234680190682411
57199,0.165597721934319
57200,0.399003267288208
57201,0.209685385227203
57202,0.192870602011681
57203,0.0908770933747292
57204,0.916238188743591
57205,0.0451466515660286
57206,0.237336412072182
57207,0.330292522907257
57208,0.054149217903614
57209,0.100305907428265
57210,0.785039305686951
57211,0.608826637268066
57212,0.451596140861511
57213,0.141947239637375
57214,0.10768723487854
57215,0.198647171258926
57216,0.12902620434761
57217,0.767513394355774
57218,0.115756973624229
57219,0.858858108520508
57220,0.0551879368722439
57221,0.0445278882980347
57222,0.936094343662262
57223,0.156893044710159
57224,0.522549688816071
57225,0.0974937677383423
57226,0.224884375929832
57227,0.653843820095062
57228,0.0712127685546875
57229,0.263875752687454
57230,0.396334856748581
57231,0.906773090362549
57232,0.379750490188599
57233,0.970828771591187
57234,0.295492082834244
57235,0.253273487091064
57236,0.844271421432495
57237,0.626668751239777
57238,0.245520859956741
57239,0.626377999782562
57240,0.181540235877037
57241,0.48955425620079
57242,0.563079953193665
57243,0.218541339039803
57244,0.0620252192020416
57245,0.031991645693779
57246,0.139799937605858
57247,0.762607216835022
57248,0.545231521129608
57249,0.103735864162445
57250,0.0554057322442532
57251,0.220024079084396
57252,0.238730013370514
57253,0.140006959438324
57254,0.143160313367844
57255,0.474952757358551
57256,0.601425051689148
57257,0.466770231723785
57258,0.347462624311447
57259,0.148155689239502
57260,0.858673930168152
57261,0.579497933387756
57262,0.68855232000351
57263,0.783150613307953
57264,0.90746408700943
57265,0.214572787284851
57266,0.145694062113762
57267,0.315995991230011
57268,0.293344348669052
57269,0.309831768274307
57270,0.183620542287827
57271,0.0987910777330399
57272,0.608744382858276
57273,0.140331223607063
57274,0.490245312452316
57275,0.0829363167285919
57276,0.121953532099724
57277,0.0807830467820168
57278,0.069079264998436
57279,0.379648417234421
57280,0.0543125383555889
57281,0.314193099737167
57282,0.627856373786926
57283,0.0863883942365646
57284,0.107797138392925
57285,0.0902475565671921
57286,0.0691950023174286
57287,0.337433338165283
57288,0.085890494287014
57289,0.739518344402313
57290,0.240004599094391
57291,0.119572915136814
57292,0.124473944306374
57293,0.793841958045959
57294,0.0338486507534981
57295,0.652457594871521
57296,0.052859004586935
57297,0.501740157604218
57298,0.551678717136383
57299,0.102468736469746
57300,0.189716160297394
57301,0.777896285057068
57302,0.167771071195602
57303,0.569056868553162
57304,0.0932922139763832
57305,0.143022149801254
57306,0.0533006563782692
57307,0.12335816770792
57308,0.394539088010788
57309,0.687720119953156
57310,0.375567704439163
57311,0.129044026136398
57312,0.160901337862015
57313,0.892821431159973
57314,0.0627835243940353
57315,0.557089269161224
57316,0.150502264499664
57317,0.150977924466133
57318,0.201283439993858
57319,0.0746736004948616
57320,0.0836913958191872
57321,0.167220428586006
57322,0.716494858264923
57323,0.333811014890671
57324,0.160549148917198
57325,0.184054806828499
57326,0.099095456302166
57327,0.447011828422546
57328,0.384264647960663
57329,0.0789709910750389
57330,0.0724387392401695
57331,0.242991700768471
57332,0.315523684024811
57333,0.660823583602905
57334,0.421860098838806
57335,0.4769446849823
57336,0.0829482898116112
57337,0.457280308008194
57338,0.0546982698142529
57339,0.96928596496582
57340,0.185656920075417
57341,0.123946413397789
57342,0.0762747526168823
57343,0.0735070928931236
57344,0.366682946681976
57345,0.955457031726837
57346,0.147048935294151
57347,0.242219284176826
57348,0.265616863965988
57349,0.211491093039513
57350,0.182432383298874
57351,0.0922274142503738
57352,0.0806159004569054
57353,0.795254170894623
57354,0.0437539517879486
57355,0.180568248033524
57356,0.100277937948704
57357,0.575014650821686
57358,0.19182787835598
57359,0.0877291113138199
57360,0.139908656477928
57361,0.0451676398515701
57362,0.0797201246023178
57363,0.586884379386902
57364,0.677760541439056
57365,0.13909986615181
57366,0.108756102621555
57367,0.0507614687085152
57368,0.448840200901031
57369,0.700507164001465
57370,0.152189865708351
57371,0.0905303433537483
57372,0.269350439310074
57373,0.0862807407975197
57374,0.257941365242004
57375,0.236518040299416
57376,0.617163300514221
57377,0.614952623844147
57378,0.340657114982605
57379,0.116408511996269
57380,0.244210585951805
57381,0.17718705534935
57382,0.070646844804287
57383,0.0521514862775803
57384,0.162329867482185
57385,0.49042820930481
57386,0.536034822463989
57387,0.137919574975967
57388,0.0736142992973328
57389,0.17778842151165
57390,0.23249351978302
57391,0.153523072600365
57392,0.1120241060853
57393,0.38131782412529
57394,0.0551879368722439
57395,0.965341687202454
57396,0.900527656078339
57397,0.0627773627638817
57398,0.0480767339468002
57399,0.0586683079600334
57400,0.942746758460999
57401,0.375534951686859
57402,0.537163317203522
57403,0.800512313842773
57404,0.14074695110321
57405,0.930061519145966
57406,0.175778925418854
57407,0.440443098545074
57408,0.138829186558723
57409,0.0669759958982468
57410,0.415182411670685
57411,0.059366162866354
57412,0.848373770713806
57413,0.247717320919037
57414,0.0815439969301224
57415,0.224927008152008
57416,0.381401985883713
57417,0.171618089079857
57418,0.19673977792263
57419,0.193361446261406
57420,0.40123587846756
57421,0.0582348629832268
57422,0.0880307555198669
57423,0.115078255534172
57424,0.119983375072479
57425,0.0981554239988327
57426,0.780210912227631
57427,0.100844375789165
57428,0.175727248191833
57429,0.155989408493042
57430,0.585122764110565
57431,0.055654514580965
57432,0.326930224895477
57433,0.282472342252731
57434,0.228532999753952
57435,0.901325464248657
57436,0.227424025535583
57437,0.612085998058319
57438,0.0822571143507957
57439,0.0666018798947334
57440,0.505811870098114
57441,0.773393452167511
57442,0.0690205842256546
57443,0.448985308408737
57444,0.686560571193695
57445,0.128650426864624
57446,0.0935476273298264
57447,0.0546625703573227
57448,0.301720589399338
57449,0.0884823575615883
57450,0.564148187637329
57451,0.412112146615982
57452,0.26803383231163
57453,0.332149267196655
57454,0.509772837162018
57455,0.137379914522171
57456,0.117130771279335
57457,0.159724041819572
57458,0.12100288271904
57459,0.0765282586216927
57460,0.203473761677742
57461,0.280410259962082
57462,0.106365002691746
57463,0.113980606198311
57464,0.210987195372581
57465,0.506441593170166
57466,0.0811731293797493
57467,0.129887044429779
57468,0.0392465963959694
57469,0.171032845973969
57470,0.198107481002808
57471,0.351790994405746
57472,0.0737647861242294
57473,0.181273460388184
57474,0.206974074244499
57475,0.10354745388031
57476,0.417103946208954
57477,0.0644314512610435
57478,0.0659116506576538
57479,0.819612741470337
57480,0.145503848791122
57481,0.159481003880501
57482,0.569663345813751
57483,0.780175626277924
57484,0.321238160133362
57485,0.0417553707957268
57486,0.570667743682861
57487,0.0953428000211716
57488,0.0605525970458984
57489,0.780420303344727
57490,0.899180114269257
57491,0.914827406406403
57492,0.0967548564076424
57493,0.713979661464691
57494,0.07797621935606
57495,0.215374529361725
57496,0.769519567489624
57497,0.281160265207291
57498,0.24781209230423
57499,0.7217897772789
57500,0.352228373289108
57501,0.0234502479434013
57502,0.754576802253723
57503,0.597063660621643
57504,0.121953532099724
57505,0.181021988391876
57506,0.0429422929883003
57507,0.902307033538818
57508,0.11582101136446
57509,0.0817847400903702
57510,0.0562318935990334
57511,0.195336014032364
57512,0.0856042057275772
57513,0.438071846961975
57514,0.538663983345032
57515,0.0616199895739555
57516,0.672692060470581
57517,0.308119773864746
57518,0.130168035626411
57519,0.0757098719477654
57520,0.0546982698142529
57521,0.0803990438580513
57522,0.101671993732452
57523,0.157221421599388
57524,0.476149946451187
57525,0.0538105517625809
57526,0.186495155096054
57527,0.826037168502808
57528,0.168304443359375
57529,0.903436660766602
57530,0.079835832118988
57531,0.829626619815826
57532,0.684128701686859
57533,0.0587594881653786
57534,0.293161034584045
57535,0.147433832287788
57536,0.0554137453436852
57537,0.268094271421432
57538,0.106382973492146
57539,0.377344340085983
57540,0.0866900607943535
57541,0.0875061005353928
57542,0.534059345722198
57543,0.29076811671257
57544,0.550980806350708
57545,0.0390300638973713
57546,0.325901716947556
57547,0.49388599395752
57548,0.114345997571945
57549,0.221015453338623
57550,0.256339728832245
57551,0.070280022919178
57552,0.0664103105664253
57553,0.580828845500946
57554,0.080453135073185
57555,0.22855544090271
57556,0.966081142425537
57557,0.19182787835598
57558,0.158828869462013
57559,0.139860674738884
57560,0.193109348416328
57561,0.140735387802124
57562,0.222368404269218
57563,0.89533942937851
57564,0.191091671586037
57565,0.488844156265259
57566,0.0513960383832455
57567,0.103371247649193
57568,0.462014824151993
57569,0.054881826043129
57570,0.377644300460815
57571,0.103949829936028
57572,0.0554157011210918
57573,0.458830058574677
57574,0.143912747502327
57575,0.379203021526337
57576,0.399118542671204
57577,0.0371192209422588
57578,0.783218502998352
57579,0.904166281223297
57580,0.4921894967556
57581,0.0662580579519272
57582,0.172764986753464
57583,0.0775016844272614
57584,0.0526779145002365
57585,0.0919271484017372
57586,0.578353703022003
57587,0.0460959896445274
57588,0.0966871753334999
57589,0.124235711991787
57590,0.106410175561905
57591,0.0876645594835281
57592,0.336053490638733
57593,0.370828241109848
57594,0.199219241738319
57595,0.223771467804909
57596,0.89402836561203
57597,0.103245466947556
57598,0.648309051990509
57599,0.706309974193573
57600,0.957708060741425
57601,0.161903724074364
57602,0.415602952241898
57603,0.11209861189127
57604,0.427372694015503
57605,0.303720742464066
57606,0.934416651725769
57607,0.239763647317886
57608,0.685966670513153
57609,0.210155323147774
57610,0.979127705097198
57611,0.0640315562486649
57612,0.664594352245331
57613,0.0507687479257584
57614,0.0927970707416534
57615,0.770908296108246
57616,0.0968079119920731
57617,0.534408569335938
57618,0.591745555400848
57619,0.89119952917099
57620,0.467488974332809
57621,0.104203149676323
57622,0.219255834817886
57623,0.426299929618835
57624,0.786711275577545
57625,0.0973018631339073
57626,0.966630935668945
57627,0.888022780418396
57628,0.226281672716141
57629,0.668441474437714
57630,0.0709585472941399
57631,0.12311214953661
57632,0.176601141691208
57633,0.919146776199341
57634,0.425499469041824
57635,0.528154373168945
57636,0.32438263297081
57637,0.485576063394547
57638,0.224236696958542
57639,0.129113435745239
57640,0.0658136904239655
57641,0.136108562350273
57642,0.288387179374695
57643,0.538526892662048
57644,0.29962220788002
57645,0.509437024593353
57646,0.140391975641251
57647,0.162198767066002
57648,0.142098158597946
57649,0.100309461355209
57650,0.512535095214844
57651,0.0784763321280479
57652,0.139739871025085
57653,0.27869838476181
57654,0.124255292117596
57655,0.110105790197849
57656,0.168689921498299
57657,0.251717269420624
57658,0.266290754079819
57659,0.0511580929160118
57660,0.20850333571434
57661,0.212422907352448
57662,0.389231204986572
57663,0.142083898186684
57664,0.236335188150406
57665,0.300829648971558
57666,0.113697834312916
57667,0.577155888080597
57668,0.783386945724487
57669,0.109935916960239
57670,0.954711318016052
57671,0.0471854954957962
57672,0.844156503677368
57673,0.258985042572021
57674,0.67148220539093
57675,0.361053824424744
57676,0.044257327914238
57677,0.23249351978302
57678,0.45948538184166
57679,0.0431560650467873
57680,0.190160393714905
57681,0.0688541159033775
57682,0.584980368614197
57683,0.700821876525879
57684,0.635791599750519
57685,0.787398159503937
57686,0.695195078849792
57687,0.915269911289215
57688,0.135200023651123
57689,0.329816490411758
57690,0.28682142496109
57691,0.239827841520309
57692,0.345040947198868
57693,0.911449372768402
57694,0.0421645268797874
57695,0.713694453239441
57696,0.243206083774567
57697,0.156898662447929
57698,0.809193789958954
57699,0.108615554869175
57700,0.10549483448267
57701,0.523804724216461
57702,0.108969882130623
57703,0.291127175092697
57704,0.229624167084694
57705,0.147041767835617
57706,0.125073671340942
57707,0.802739918231964
57708,0.602924168109894
57709,0.476656645536423
57710,0.377217918634415
57711,0.77530974149704
57712,0.371360421180725
57713,0.743748366832733
57714,0.963417708873749
57715,0.0904989764094353
57716,0.0427968613803387
57717,0.123757921159267
57718,0.10312769562006
57719,0.108270689845085
57720,0.492747068405151
57721,0.0891449153423309
57722,0.128057584166527
57723,0.153973653912544
57724,0.208674743771553
57725,0.248763620853424
57726,0.237222015857697
57727,0.0270893964916468
57728,0.830792546272278
57729,0.132758855819702
57730,0.387981116771698
57731,0.302651196718216
57732,0.316318482160568
57733,0.0433555133640766
57734,0.722661852836609
57735,0.599210023880005
57736,0.0995568707585335
57737,0.0516486540436745
57738,0.619490504264832
57739,0.0723168477416039
57740,0.0942901819944382
57741,0.0702668502926826
57742,0.887217462062836
57743,0.0916605815291405
57744,0.739021360874176
57745,0.180724173784256
57746,0.498832106590271
57747,0.0811202451586723
57748,0.561941742897034
57749,0.193300724029541
57750,0.16684590280056
57751,0.27192696928978
57752,0.101394183933735
57753,0.0864574983716011
57754,0.0811202451586723
57755,0.755970537662506
57756,0.611023366451263
57757,0.523855209350586
57758,0.114281132817268
57759,0.0779749825596809
57760,0.103444986045361
57761,0.0737134143710136
57762,0.123595699667931
57763,0.0718514919281006
57764,0.0955503284931183
57765,0.867273211479187
57766,0.58594810962677
57767,0.163418009877205
57768,0.135917037725449
57769,0.706849336624146
57770,0.829348564147949
57771,0.0504370741546154
57772,0.137722298502922
57773,0.13095098733902
57774,0.0671541392803192
57775,0.0677214711904526
57776,0.393583863973618
57777,0.633006632328033
57778,0.128560706973076
57779,0.0674509629607201
57780,0.0725721195340157
57781,0.278018832206726
57782,0.801651179790497
57783,0.497925817966461
57784,0.37389874458313
57785,0.185391426086426
57786,0.0700234472751617
57787,0.11014362424612
57788,0.41865947842598
57789,0.286353081464767
57790,0.272742122411728
57791,0.0592665895819664
57792,0.0810181200504303
57793,0.633190870285034
57794,0.187971130013466
57795,0.116778276860714
57796,0.588373184204102
57797,0.162325799465179
57798,0.045115239918232
57799,0.602898359298706
57800,0.365187555551529
57801,0.115398310124874
57802,0.62080192565918
57803,0.153715938329697
57804,0.316077500581741
57805,0.199246510863304
57806,0.0717043951153755
57807,0.0652241483330727
57808,0.0497649237513542
57809,0.112868070602417
57810,0.666244149208069
57811,0.456667631864548
57812,0.292970657348633
57813,0.0756204128265381
57814,0.0761278495192528
57815,0.0962732508778572
57816,0.0585572756826878
57817,0.158517420291901
57818,0.132242947816849
57819,0.0803990438580513
57820,0.44570204615593
57821,0.0514329113066196
57822,0.103569015860558
57823,0.0489018149673939
57824,0.856493055820465
57825,0.150432929396629
57826,0.917005240917206
57827,0.128002628684044
57828,0.259551763534546
57829,0.72301709651947
57830,0.0847860798239708
57831,0.472389668226242
57832,0.557205617427826
57833,0.0764304846525192
57834,0.177215427160263
57835,0.0774024650454521
57836,0.0984335318207741
57837,0.295812249183655
57838,0.8873091340065
57839,0.695553421974182
57840,0.867885053157806
57841,0.099232129752636
57842,0.10910414904356
57843,0.270493417978287
57844,0.0477952659130096
57845,0.547448813915253
57846,0.660654008388519
57847,0.428193122148514
57848,0.512892186641693
57849,0.107244685292244
57850,0.45299819111824
57851,0.956657290458679
57852,0.193103983998299
57853,0.188518300652504
57854,0.061305183917284
57855,0.154647663235664
57856,0.141537994146347
57857,0.109613202512264
57858,0.888412356376648
57859,0.436328798532486
57860,0.370783239603043
57861,0.565142035484314
57862,0.0822974070906639
57863,0.391063064336777
57864,0.088674508035183
57865,0.193447545170784
57866,0.404323697090149
57867,0.635642051696777
57868,0.102453239262104
57869,0.397337108850479
57870,0.288557440042496
57871,0.53360778093338
57872,0.971120297908783
57873,0.0691722854971886
57874,0.0744476094841957
57875,0.0534648671746254
57876,0.119068115949631
57877,0.474988579750061
57878,0.291327565908432
57879,0.0432398058474064
57880,0.370974659919739
57881,0.0717671737074852
57882,0.0444284565746784
57883,0.051163487136364
57884,0.391191124916077
57885,0.327553302049637
57886,0.0972142666578293
57887,0.0551879368722439
57888,0.637715399265289
57889,0.0762412175536156
57890,0.49721360206604
57891,0.150047466158867
57892,0.0666773617267609
57893,0.120771028101444
57894,0.420461803674698
57895,0.0701660960912704
57896,0.18977764248848
57897,0.9074627161026
57898,0.475590944290161
57899,0.130072250962257
57900,0.730250358581543
57901,0.721342325210571
57902,0.103232331573963
57903,0.108794398605824
57904,0.105046838521957
57905,0.398079574108124
57906,0.625353097915649
57907,0.214028909802437
57908,0.211389601230621
57909,0.238601163029671
57910,0.234963953495026
57911,0.270812124013901
57912,0.653478384017944
57913,0.0745697543025017
57914,0.456767082214355
57915,0.417371183633804
57916,0.846991181373596
57917,0.246111258864403
57918,0.122736290097237
57919,0.139630079269409
57920,0.188871949911118
57921,0.260959059000015
57922,0.0896630808711052
57923,0.0431502051651478
57924,0.302440077066422
57925,0.125550761818886
57926,0.174547895789146
57927,0.0488199479877949
57928,0.081015020608902
57929,0.267786294221878
57930,0.353810280561447
57931,0.636039137840271
57932,0.486696660518646
57933,0.0551879368722439
57934,0.141492545604706
57935,0.734086930751801
57936,0.101321786642075
57937,0.148637384176254
57938,0.109228387475014
57939,0.0829464793205261
57940,0.0990095883607864
57941,0.535875380039215
57942,0.614139020442963
57943,0.246888011693954
57944,0.401630371809006
57945,0.174515292048454
57946,0.0416448526084423
57947,0.0630044266581535
57948,0.0898847132921219
57949,0.640798270702362
57950,0.132928535342216
57951,0.903310656547546
57952,0.181716024875641
57953,0.276553899049759
57954,0.0463402532041073
57955,0.604116201400757
57956,0.0520778149366379
57957,0.105231389403343
57958,0.348728358745575
57959,0.0439728610217571
57960,0.730872690677643
57961,0.0817985832691193
57962,0.219511419534683
57963,0.045579481869936
57964,0.0733770579099655
57965,0.236843034625053
57966,0.726657211780548
57967,0.616131484508514
57968,0.285099864006042
57969,0.0699080973863602
57970,0.381281793117523
57971,0.969251573085785
57972,0.163884252309799
57973,0.308477967977524
57974,0.675701677799225
57975,0.326523303985596
57976,0.10720132291317
57977,0.0671576336026192
57978,0.707580983638763
57979,0.171174496412277
57980,0.076054722070694
57981,0.700188636779785
57982,0.547063171863556
57983,0.0589739196002483
57984,0.414038985967636
57985,0.618128955364227
57986,0.109896071255207
57987,0.326810359954834
57988,0.095562532544136
57989,0.118865251541138
57990,0.387784332036972
57991,0.480237811803818
57992,0.879745483398438
57993,0.306673228740692
57994,0.0506573915481567
57995,0.486372798681259
57996,0.158435940742493
57997,0.404600113630295
57998,0.448581039905548
57999,0.0578558593988419
58000,0.322988659143448
58001,0.410706102848053
58002,0.143881365656853
58003,0.363531768321991
58004,0.235111474990845
58005,0.026927063241601
58006,0.156668737530708
58007,0.0594096481800079
58008,0.818250298500061
58009,0.594319820404053
58010,0.0459935702383518
58011,0.133296936750412
58012,0.199464365839958
58013,0.342642813920975
58014,0.0390401445329189
58015,0.933212518692017
58016,0.876012027263641
58017,0.0627475827932358
58018,0.130509600043297
58019,0.176157623529434
58020,0.197657227516174
58021,0.0987847298383713
58022,0.245925262570381
58023,0.0635337755084038
58024,0.246718779206276
58025,0.556827485561371
58026,0.496490597724915
58027,0.400251239538193
58028,0.957515120506287
58029,0.0738571658730507
58030,0.0623931996524334
58031,0.140160262584686
58032,0.242237910628319
58033,0.151991918683052
58034,0.529301464557648
58035,0.106718428432941
58036,0.941530466079712
58037,0.688615918159485
58038,0.662119805812836
58039,0.832161724567413
58040,0.533965110778809
58041,0.0768877491354942
58042,0.0426058396697044
58043,0.0515411011874676
58044,0.257732152938843
58045,0.171133294701576
58046,0.462603211402893
58047,0.0867011770606041
58048,0.162746652960777
58049,0.0368431359529495
58050,0.0691907703876495
58051,0.225316569209099
58052,0.0701986774802208
58053,0.607072174549103
58054,0.204244270920753
58055,0.540741205215454
58056,0.0399335660040379
58057,0.359777331352234
58058,0.755051970481873
58059,0.0535134375095367
58060,0.166161581873894
58061,0.115065760910511
58062,0.0937972366809845
58063,0.725631594657898
58064,0.127780348062515
58065,0.15638068318367
58066,0.126490101218224
58067,0.235247477889061
58068,0.0706837996840477
58069,0.073456659913063
58070,0.584768056869507
58071,0.11331644654274
58072,0.17880554497242
58073,0.480499714612961
58074,0.761589527130127
58075,0.207502707839012
58076,0.102054640650749
58077,0.187915071845055
58078,0.106700100004673
58079,0.203486993908882
58080,0.962227046489716
58081,0.22820545732975
58082,0.0839041322469711
58083,0.258096665143967
58084,0.210366979241371
58085,0.131812274456024
58086,0.120770432054996
58087,0.120640516281128
58088,0.341934502124786
58089,0.328953206539154
58090,0.13690747320652
58091,0.183638393878937
58092,0.133361294865608
58093,0.0598222278058529
58094,0.155649691820145
58095,0.85872220993042
58096,0.0807226449251175
58097,0.113108843564987
58098,0.0897588133811951
58099,0.784768521785736
58100,0.0885323286056519
58101,0.937184274196625
58102,0.849234044551849
58103,0.359471052885056
58104,0.556686282157898
58105,0.215627491474152
58106,0.137922048568726
58107,0.0793024301528931
58108,0.227003276348114
58109,0.0429219081997871
58110,0.136787191033363
58111,0.400853037834167
58112,0.215611755847931
58113,0.0715849921107292
58114,0.289232462644577
58115,0.337361037731171
58116,0.169891074299812
58117,0.167365506291389
58118,0.192447677254677
58119,0.245411828160286
58120,0.317359417676926
58121,0.666241347789764
58122,0.073543444275856
58123,0.112085811793804
58124,0.187908008694649
58125,0.554014086723328
58126,0.672033846378326
58127,0.127560213208199
58128,0.901538372039795
58129,0.500369369983673
58130,0.0528094284236431
58131,0.593569695949554
58132,0.263641446828842
58133,0.0712681263685226
58134,0.522968053817749
58135,0.142342194914818
58136,0.331276208162308
58137,0.420779854059219
58138,0.196124449372292
58139,0.353852540254593
58140,0.065212681889534
58141,0.740038156509399
58142,0.378998726606369
58143,0.111486546695232
58144,0.699400365352631
58145,0.0921080708503723
58146,0.30308723449707
58147,0.258195102214813
58148,0.0564480908215046
58149,0.119157798588276
58150,0.0541358329355717
58151,0.154640451073647
58152,0.602851688861847
58153,0.479292929172516
58154,0.267577648162842
58155,0.603126704692841
58156,0.04886319860816
58157,0.174202799797058
58158,0.174832969903946
58159,0.0589691586792469
58160,0.374927282333374
58161,0.261105746030807
58162,0.0935970991849899
58163,0.739205181598663
58164,0.139110505580902
58165,0.0666355937719345
58166,0.0729348286986351
58167,0.354660034179688
58168,0.521663665771484
58169,0.224507555365562
58170,0.471996784210205
58171,0.202512830495834
58172,0.486306428909302
58173,0.104491673409939
58174,0.195247575640678
58175,0.232662782073021
58176,0.254578649997711
58177,0.0921065434813499
58178,0.0540254898369312
58179,0.0869287922978401
58180,0.270851582288742
58181,0.11910242587328
58182,0.204687401652336
58183,0.260919004678726
58184,0.590549528598785
58185,0.0767258778214455
58186,0.0877766907215118
58187,0.133786752820015
58188,0.218043699860573
58189,0.0547670386731625
58190,0.0951773226261139
58191,0.476604759693146
58192,0.0944454744458199
58193,0.913821399211884
58194,0.154709100723267
58195,0.0486653335392475
58196,0.642919600009918
58197,0.118745528161526
58198,0.916344225406647
58199,0.0800618752837181
58200,0.660650968551636
58201,0.575041830539703
58202,0.829650044441223
58203,0.114943981170654
58204,0.111605420708656
58205,0.337833285331726
58206,0.0664395466446877
58207,0.69953727722168
58208,0.1761165112257
58209,0.495811194181442
58210,0.113632582128048
58211,0.0766784325242043
58212,0.0831644013524055
58213,0.0773065611720085
58214,0.282135605812073
58215,0.477965503931046
58216,0.04206607863307
58217,0.402320206165314
58218,0.202664852142334
58219,0.145112782716751
58220,0.195120647549629
58221,0.770875513553619
58222,0.0645693391561508
58223,0.569276392459869
58224,0.0836189389228821
58225,0.0198825113475323
58226,0.67509001493454
58227,0.413686037063599
58228,0.0788019448518753
58229,0.451515346765518
58230,0.248395994305611
58231,0.501474976539612
58232,0.56309986114502
58233,0.122275583446026
58234,0.384394586086273
58235,0.112200446426868
58236,0.164952248334885
58237,0.198367401957512
58238,0.66217428445816
58239,0.0674537196755409
58240,0.229016497731209
58241,0.140328735113144
58242,0.705285906791687
58243,0.0592260174453259
58244,0.0639577507972717
58245,0.0788019448518753
58246,0.307867884635925
58247,0.097159281373024
58248,0.0836972445249557
58249,0.530898690223694
58250,0.279166460037231
58251,0.0950107797980309
58252,0.0643236711621284
58253,0.435126453638077
58254,0.468963444232941
58255,0.154641956090927
58256,0.74508798122406
58257,0.10993866622448
58258,0.364855796098709
58259,0.893990874290466
58260,0.581268906593323
58261,0.124423518776894
58262,0.137718945741653
58263,0.264996320009232
58264,0.0945620164275169
58265,0.457399487495422
58266,0.151111990213394
58267,0.0670445933938026
58268,0.297960966825485
58269,0.424291282892227
58270,0.220190986990929
58271,0.099546454846859
58272,0.10003225505352
58273,0.100564084947109
58274,0.315497100353241
58275,0.159524112939835
58276,0.137260571122169
58277,0.113516695797443
58278,0.139759972691536
58279,0.369522541761398
58280,0.944653034210205
58281,0.170164421200752
58282,0.791702270507812
58283,0.0706013068556786
58284,0.31375378370285
58285,0.808440923690796
58286,0.38570773601532
58287,0.392556518316269
58288,0.727769732475281
58289,0.158049046993256
58290,0.0511674471199512
58291,0.240841865539551
58292,0.193050995469093
58293,0.53722733259201
58294,0.054394718259573
58295,0.0820748135447502
58296,0.41780698299408
58297,0.75499153137207
58298,0.197887510061264
58299,0.946566760540009
58300,0.804729640483856
58301,0.582759082317352
58302,0.66196745634079
58303,0.0843510553240776
58304,0.0499801523983479
58305,0.169841587543488
58306,0.156297594308853
58307,0.70856636762619
58308,0.321800708770752
58309,0.0519068315625191
58310,0.787436604499817
58311,0.495163768529892
58312,0.106015533208847
58313,0.362371921539307
58314,0.209816247224808
58315,0.129831343889236
58316,0.316904336214066
58317,0.083866260945797
58318,0.874459862709045
58319,0.0969062298536301
58320,0.15720708668232
58321,0.17102238535881
58322,0.235216841101646
58323,0.0899470075964928
58324,0.0390181392431259
58325,0.0889573097229004
58326,0.606290459632874
58327,0.20901346206665
58328,0.147115916013718
58329,0.170003205537796
58330,0.262873977422714
58331,0.916010499000549
58332,0.15913300216198
58333,0.058836467564106
58334,0.641039550304413
58335,0.807780861854553
58336,0.153905123472214
58337,0.116728544235229
58338,0.132840022444725
58339,0.0551879368722439
58340,0.286518126726151
58341,0.0706621706485748
58342,0.48109096288681
58343,0.20810455083847
58344,0.288098931312561
58345,0.858673930168152
58346,0.661367475986481
58347,0.272455155849457
58348,0.103232331573963
58349,0.166229441761971
58350,0.927421987056732
58351,0.155888468027115
58352,0.393544763326645
58353,0.504317283630371
58354,0.231847420334816
58355,0.0657064169645309
58356,0.526502788066864
58357,0.454081237316132
58358,0.569881796836853
58359,0.482835829257965
58360,0.188802987337112
58361,0.654292643070221
58362,0.170893892645836
58363,0.0455806739628315
58364,0.407518088817596
58365,0.725282490253448
58366,0.0885903462767601
58367,0.0670793354511261
58368,0.145072743296623
58369,0.167741194367409
58370,0.482835829257965
58371,0.134650051593781
58372,0.249434024095535
58373,0.553016602993011
58374,0.0638163089752197
58375,0.487006783485413
58376,0.420865893363953
58377,0.253314018249512
58378,0.432606607675552
58379,0.467857390642166
58380,0.0683871284127235
58381,0.753631830215454
58382,0.0466617159545422
58383,0.28526759147644
58384,0.0813577249646187
58385,0.143089815974236
58386,0.140591382980347
58387,0.109946757555008
58388,0.501732647418976
58389,0.0934194475412369
58390,0.0878993198275566
58391,0.435392141342163
58392,0.0546982698142529
58393,0.358279943466187
58394,0.548960864543915
58395,0.134182915091515
58396,0.0959745645523071
58397,0.101783342659473
58398,0.0943861603736877
58399,0.192545711994171
58400,0.0497470796108246
58401,0.154623031616211
58402,0.233914703130722
58403,0.473415315151215
58404,0.0602822713553905
58405,0.114377066493034
58406,0.174748793244362
58407,0.109272092580795
58408,0.413741528987885
58409,0.286158412694931
58410,0.940055429935455
58411,0.494434416294098
58412,0.0461907908320427
58413,0.145453318953514
58414,0.148913040757179
